name,value,similarity,value_rank,similarity_rank
PrScGe,1.4787223013189632,0.7344671487808228,8537.0,1917.0
Na3FeF6,1.4783939743806562,0.6950787305831909,8538.0,5926.0
Al2Er3,1.4773841996228334,0.7888692021369934,8539.0,170.0
Ag3Mg,1.4757068176166783,0.6525143980979919,8540.0,8594.0
Fe17Tm2,1.4728194608881244,0.7350100874900818,8541.0,1875.0
PrCo9Si4,1.4684882287513408,0.7362188696861267,8542.0,1764.0
CaCoSi2O6,1.4684354951116272,0.6873705387115479,8543.0,6664.0
CuCr2Se4,1.4680526576407966,0.6873671412467957,8544.0,6665.0
EuSi2,1.4677721516865372,0.7423399686813354,8545.0,1317.0
LaFePO,1.4625493952434696,0.7281448841094971,8546.0,2479.0
Tl2Mn2O7,1.461014321283984,0.6899893283843994,8547.0,6425.0
Hf5Sn3Cu,1.4609291601520566,0.6839348077774048,8548.0,6953.0
Cu10In7,1.4581952517084895,0.7027115821838379,8549.0,5192.0
TaO3,1.4577026146584124,0.6961357593536377,8550.0,5826.0
CaCuSi4O10,1.4556108895798017,0.6835564970970154,8551.0,6985.0
PbMo6Se8,1.4517016714141286,0.6969000697135925,8552.0,5757.0
Li2FeZr(PO4)3,1.4485450400931117,0.745381236076355,8553.0,1137.0
CaMnO2.5,1.4476074953762257,0.7301274538040161,8554.0,2285.0
V6Si5,1.4472142888962631,0.732877790927887,8555.0,2048.0
FeLu2S4,1.4450010920372285,0.7128108143806458,8556.0,4097.0
Mo2IrB2,1.4402461276842151,0.7155738472938538,8557.0,3824.0
PdSn4,1.4371546504060508,0.7290026545524597,8558.0,2386.0
VAl3,1.4366146178147574,0.7515053749084473,8559.0,853.0
Os6(CO)18,1.4343761957698506,0.758937418460846,8560.0,590.0
RhO2,1.4321531441703934,0.7461708784103394,8561.0,1089.0
Co4Nb2O9,1.4241003624985606,0.6634653210639954,8562.0,8172.0
Co2SnO4,1.4227028901777468,0.7039434313774109,8563.0,5058.0
YbFe4P12,1.4218595349490866,0.7073042988777161,8564.0,4711.0
Mn3SnC,1.4210055997613054,0.7191978693008423,8565.0,3409.0
UFe2Si2,1.4206742045068608,0.7171736359596252,8566.0,3634.0
CuFeTe2,1.42,0.7009959816932678,8567.0,5355.0
YSi1,1.4154735458294176,0.7114022970199585,8568.0,4258.0
PrFe4P12,1.4151246946327098,0.7299883961677551,8569.0,2297.0
Na3VF6,1.41436274869878,0.6896448731422424,8570.0,6455.0
LiFe2P3O10,1.4131090337952603,0.6389432549476624,8571.0,8949.0
Fe2S2(CO)6,1.4129872981641594,0.7279734015464783,8572.0,2497.0
Ni2B,1.4100181503647145,0.5469686388969421,8573.0,9442.0
HoRh,1.4084784448089136,0.7132792472839355,8574.0,4055.0
Eu2O2S,1.4083046596151785,0.7343487739562988,8575.0,1925.0
SrNiN,1.4079828398653005,0.6643760204315186,8576.0,8132.0
CaFeO3,1.4056548189402682,0.7102943658828735,8577.0,4392.0
TlNCa3,1.4039568717117956,0.6911511421203613,8578.0,6319.0
Hf3Al4C6,1.4033926617038797,0.6927850246429443,8579.0,6172.0
BiTm,1.4020503720817077,0.7242597937583923,8580.0,2857.0
RbN,1.3967108057719726,0.7081111669540405,8581.0,4641.0
Mo2N,1.3941574023447756,0.6792657375335693,8582.0,7294.0
Ho2CoGa8,1.3935848714286123,0.7173812985420227,8583.0,3606.0
NdRhSn,1.3921084753772064,0.706705629825592,8584.0,4772.0
TbNiAl,1.3916272910973078,0.6730183959007263,8585.0,7687.0
Th7Co3,1.3906267545007691,0.7404131889343262,8586.0,1443.0
YbVO4,1.389341959153997,0.7435451745986938,8587.0,1239.0
Pd2O,1.385107437896792,0.7342004776000977,8588.0,1932.0
Li1Mo6S8,1.3847832107201,0.6608544588088989,8589.0,8286.0
Rb2Zr3OF12,1.382543236321061,0.6884698867797852,8590.0,6555.0
CeOZnSb,1.3807943657470805,0.7689937353134155,8591.0,384.0
ErZn12,1.3807254862291845,0.7405323386192322,8592.0,1438.0
SrFe12O19,1.3751033924121634,0.6179347038269043,8593.0,9250.0
U2Ni2Sn,1.3694992532503678,0.6595697402954102,8594.0,8348.0
HfAlNi2,1.3678677024743662,0.7208986878395081,8595.0,3222.0
Pr15Ni7Si10,1.3672723089345853,0.6889587640762329,8596.0,6513.0
Zr2Al3,1.3644273417898736,0.6802332997322083,8597.0,7236.0
MnSi,1.3639415533140582,0.7251383662223816,8598.0,2780.0
Zr2Rh,1.362043514724029,0.7095465660095215,8599.0,4487.0
Ni11Zr9,1.3620292036180142,0.6515817046165466,8600.0,8623.0
Fe2Ti4O,1.3614924893210023,0.7280233502388,8601.0,2493.0
Mg17Al12,1.3603528187137068,0.669697642326355,8602.0,7858.0
Pr3Rh4Sn13,1.3599703516582873,0.7129630446434021,8603.0,4081.0
CeCrO3,1.356360792971144,0.7463254332542419,8604.0,1087.0
S2U,1.3554669949895184,0.71602863073349,8605.0,3763.5
SmCo3B2,1.3541175833137178,0.7114269733428955,8606.0,4254.0
AlNiY,1.3528093325575796,0.7446750998497009,8607.0,1174.0
V2N,1.347762665649085,0.7039926648139954,8608.0,5054.0
CdGe(OH)3PO4,1.3471039680743866,0.7481483221054077,8609.0,990.0
Ba2Cu2AlF11,1.3466011098601816,0.6749148964881897,8610.0,7564.0
SrFe3(PO4)3,1.3459655949129825,0.7373383045196533,8611.0,1669.0
DyPt2,1.3458138322549114,0.7310147881507874,8612.0,2210.0
NdCo9Si4,1.3438886908742398,0.68250972032547,8613.0,7068.0
Nd5Mo3O16,1.3427643176765582,0.6971952319145203,8614.0,5735.0
YbNiAl2,1.3415618461351098,0.6551140546798706,8615.0,8502.0
La2CaB10O19,1.3347451589917128,0.8017231225967407,8616.0,77.0
ErRh,1.3346710377795203,0.773877739906311,8617.0,307.0
K2UBr5,1.3340824853840356,0.7185474038124084,8618.0,3492.0
Pd3Yb,1.331836747024393,0.6964801549911499,8619.0,5796.0
Cu(NO3)2,1.3300582042309244,0.7425076961517334,8620.0,1305.0
CoZr2,1.3286696608903403,0.6969722509384155,8621.0,5750.0
PrAg,1.328035884666534,0.7256749868392944,8622.0,2727.0
Cs2KEuCl6,1.323074929852072,0.7193199396133423,8623.0,3393.0
VRh3,1.3228039506683813,0.740786075592041,8624.0,1416.0
ErRh4B4,1.3217527614295148,0.7137903571128845,8625.0,4003.0
Yb2Si2O7,1.3196961716371929,0.6662726998329163,8626.0,8038.0
HgBa,1.3175984516902055,0.7680078744888306,8627.0,401.0
U2Mo3Si4,1.3157506098102991,0.6823139786720276,8628.0,7091.0
Yb4As3,1.3151609159958368,0.7055408358573914,8629.0,4884.0
UB4,1.313239580935458,0.7051452994346619,8630.0,4930.0
CrTe,1.313068662576318,0.7156116366386414,8631.0,3818.0
MnGa,1.3128722583523371,0.6953217387199402,8632.0,5900.0
TlY,1.3115537018398635,0.695236325263977,8633.0,5910.0
Cu3Se2,1.31,0.7081586122512817,8634.0,4635.0
SrFeAsF,1.3033355936701296,0.6081650853157043,8635.0,9320.0
Dy2Fe14B,1.3030424232288431,0.7383330464363098,8636.0,1586.0
CeCo5,1.3012194847747904,0.646716296672821,8637.0,8767.0
EuCl3,1.300576105335002,0.6872950196266174,8638.0,6674.0
SmSi2,1.298831862907691,0.7259848713874817,8639.0,2702.0
Zr3Fe,1.2987190621458031,0.6793225407600403,8640.0,7289.0
TiH2,1.2951002922626047,0.7037066221237183,8641.0,5085.0
U2Ru2Sn,1.2947266679030969,0.7283022403717041,8642.0,2461.0
Ho5Sb3,1.2939182799911266,0.6769276261329651,8643.0,7446.0
Dy3Co,1.2937214598559836,0.7483270764350891,8644.0,985.0
BiMn2O5,1.2909007973939932,0.7252264618873596,8645.0,2769.0
TiMnSi2,1.2901517759453185,0.7228731513023376,8646.0,3002.0
Mg6Cu16Si7,1.2895402750073806,0.7087332606315613,8647.0,4574.0
Re24Ti5,1.2887962729899236,0.6747194528579712,8648.0,7582.0
CaYb2S4,1.2875636766841845,0.7118606567382812,8649.0,4209.0
Li2BeH4,1.2869765007887612,0.6402037739753723,8650.0,8919.0
Fe7S8,1.2867925487467888,0.6966180205345154,8651.0,5781.0
La4Ni3Pb4,1.284503100543515,0.7516091465950012,8652.0,846.0
HRe(CO)4,1.2839902270059365,0.7555843591690063,8653.0,693.0
Ce3S4,1.2831100019386268,0.6385141611099243,8654.0,8961.0
Ce2Co17,1.2815179108614612,0.6831794381141663,8655.0,7017.0
UHg2,1.2802615229756098,0.7274103760719299,8656.0,2552.0
MoN2,1.28,0.6880483031272888,8657.0,6607.0
UCuPO,1.2792376442181532,0.6644087433815002,8658.0,8127.0
Li6CoCl8,1.279146734861385,0.6738414764404297,8659.0,7642.0
La5Ga3,1.278380190822806,0.7765980958938599,8660.0,270.0
SmTe,1.2779124871474912,0.7332767248153687,8661.0,2018.0
BaCuSi4O10,1.2771580851757869,0.6725501418113708,8662.0,7721.0
EuIO,1.2752126836803288,0.690666139125824,8663.0,6351.0
Fe3Ga4,1.273791625482574,0.6904082298278809,8664.0,6381.0
Ni10Zr7,1.2730379023170406,0.6417928338050842,8665.0,8882.0
Ba6Fe8S15,1.2709517690373868,0.66800856590271,8666.0,7957.0
Sr2ScF7,1.2708138412896486,0.6625837087631226,8667.0,8213.0
Sr3CuRhO6,1.2659961503798138,0.691796064376831,8668.0,6267.0
U3Co2Ge7,1.2654443217369469,0.714942455291748,8669.0,3896.5
Ta6S,1.2646658143670908,0.641994833946228,8670.0,8876.0
Fe3N,1.2643846280871056,0.7190054059028625,8671.0,3433.0
Ca3CoMnO6,1.2625167805802404,0.7213990688323975,8672.0,3169.0
NiMn2O4,1.2585285632315986,0.6926082968711853,8673.0,6191.0
SmRh4B4,1.2584579937087994,0.7001341581344604,8674.0,5451.5
Zr3Te,1.258134095047343,0.6950367093086243,8675.0,5930.0
Co2VSi,1.255811567007428,0.7083131670951843,8676.0,4621.0
KFeF3,1.2505800458248242,0.6511962413787842,8677.0,8638.0
ZrC0.9,1.248010845455295,0.6915191411972046,8678.0,6288.0
Cr2S3,1.2475884717503178,0.7398717403411865,8679.0,1489.0
HfAl2,1.2437231406690532,0.7333526015281677,8680.0,2010.0
Ba2Ti9O20,1.2424222091461783,0.6940546631813049,8681.0,6037.0
Al5Mo,1.239505357798079,0.7964144945144653,8682.0,113.0
Cr7C3,1.2362570607883,0.7067587375640869,8683.0,4769.0
YNi4B,1.235753860780593,0.7262948155403137,8684.0,2670.0
DyGe,1.2315630178929275,0.7215485572814941,8685.0,3150.0
LaRu4P12,1.2309275486464113,0.7961375713348389,8686.0,119.0
Co(Ti),1.2279667175727245,0.7276254892349243,8687.0,2532.0
Rb2(HSO4)(H2PO4),1.2273251224167765,0.7394919991493225,8688.0,1514.0
CeScSi,1.224991380314231,0.6848857402801514,8689.0,6882.0
Rh3Zr,1.2237388544259655,0.7352316975593567,8690.0,1856.0
CaCo2Al8,1.2231807453762145,0.6805473566055298,8691.0,7216.0
EuMn2O5,1.2187156939045762,0.7156422138214111,8692.0,3811.0
manganese,1.2184328113105498,0.591742753982544,8693.0,9382.0
Co7Sb2O12,1.2138021952508529,0.6844261884689331,8694.0,6918.0
SmCo9Si4,1.2101560472399535,0.7247231006622314,8695.0,2810.0
Tm2BaCuO5,1.2095031093234727,0.7184298634529114,8696.0,3508.0
NiI2,1.2084211811774008,0.5976938009262085,8697.0,9362.0
Cs2U4O12,1.2056010808519426,0.726469874382019,8698.0,2653.0
RuI,1.2055491957981426,0.7241884469985962,8699.0,2866.0
Nd6Mo10O39,1.2039018571482925,0.7283764481544495,8700.0,2453.0
UPt3,1.1995720955189642,0.7335256934165955,8701.0,1993.0
U3Te5,1.1984855276460376,0.7072179913520813,8702.0,4719.0
SPPSU4,1.1976950828595916,0.7741332054138184,8703.0,304.0
CeS2,1.195551793448734,0.768247127532959,8704.0,396.0
PbMo,1.1946329922930174,0.6616435050964355,8705.0,8249.0
DyNiSn,1.1943824276446755,0.7310472130775452,8706.0,2207.0
Ni2NbAl,1.1913650979295545,0.6507522463798523,8707.0,8651.0
Hf2Fe,1.1896631900271166,0.7235533595085144,8708.0,2930.0
Ta2Te3,1.1892410254009669,0.6938472390174866,8709.0,6065.0
UTeS,1.186527563325216,0.6888574957847595,8710.0,6523.0
Fe3B,1.1860022054153434,0.7143950462341309,8711.0,3943.0
TbIrGe,1.1840884811117656,0.6879791617393494,8712.0,6613.0
GdC2,1.1840365034282725,0.7431719899177551,8713.0,1263.0
Th7Ni3,1.1830980897897845,0.70636385679245,8714.0,4806.0
Cd6Yb,1.18302730150036,0.720305860042572,8715.0,3289.0
Ce2S3,1.182336582507732,0.6854583621025085,8716.0,6834.0
Gd3Ti2MnSi3,1.182164060925867,0.7392743825912476,8717.0,1529.0
CaN,1.1816368719105057,0.7042490839958191,8718.0,5019.0
Rb4Mo18Se20,1.1813364082418003,0.681928813457489,8719.0,7122.0
Si3CaC4,1.18,0.7473231554031372,8720.0,1031.0
TaSb2,1.1795730455499196,0.7138383984565735,8721.0,3998.0
Y3Al2,1.179020538474353,0.6537889838218689,8722.0,8550.0
MnB,1.178110410178059,0.731534481048584,8723.0,2165.0
CoSi2,1.1760935663433558,0.7009342312812805,8724.0,5362.0
U6Fe,1.1746538912938862,0.7091397047042847,8725.0,4528.0
OsF6,1.17315016117528,0.731677234172821,8726.0,2148.0
Cu2Sb,1.1721666023675943,0.7069119215011597,8727.0,4750.0
ZrPt2Al,1.1720243821533478,0.6660110950469971,8728.0,8050.0
TbMnSi,1.1719756058441595,0.7002243399620056,8729.0,5439.0
NdTiO3,1.1709051328757505,0.7210986018180847,8730.0,3196.0
NbIrTe4,1.167870245956896,0.6785947680473328,8731.0,7334.0
Eu2Sn2O7,1.1668806128168507,0.7128213047981262,8732.0,4096.0
Cr5S6,1.166233796327092,0.7037498354911804,8733.0,5080.0
Al11Mn4,1.1643141922361264,0.7780567407608032,8734.0,255.0
Al21Pt8,1.1642145012628582,0.7939532399177551,8735.0,133.0
Li4Mo5O17,1.1640798425394414,0.6368842124938965,8736.0,8995.0
ReB,1.1640615218220662,0.6103201508522034,8737.0,9306.0
YbSnPd2,1.163573131797087,0.6872667670249939,8738.0,6678.0
Ce2(WO4)3,1.1633787387454742,0.7123945951461792,8739.0,4148.0
YbNi4P2,1.1614159169281202,0.6698288917541504,8740.0,7854.0
WCl3,1.1612015838283545,0.7810971140861511,8741.0,237.0
TbGe1,1.161032468722183,0.6759946346282959,8742.0,7499.0
UNi2,1.160076309215249,0.6835062503814697,8743.0,6986.0
Na8Ti5O14,1.1598918875830029,0.7046120762825012,8744.0,4982.0
Sc11Ir4,1.1593654165169205,0.673976480960846,8745.0,7633.0
Ho5Si4,1.1584647394881875,0.6449980139732361,8746.0,8812.0
Cs3LaCl6,1.1578143039946245,0.6655629277229309,8747.0,8075.0
CuNbTe2,1.1566562149120967,0.6892138719558716,8748.0,6493.0
V8C7,1.1559327608485062,0.799757719039917,8749.0,90.0
MoB2,1.1557685848303647,0.7583206295967102,8750.0,608.0
NaCu3F7,1.1540598194938418,0.6606051325798035,8751.0,8300.0
CuBe2,1.1535700814208047,0.7422402501106262,8752.0,1327.0
NpIrSn,1.1496005472112811,0.7041723132133484,8753.0,5027.0
U2N3,1.1472953461863928,0.6491840481758118,8754.0,8698.0
Fe23Zr6,1.1468391334337311,0.7066340446472168,8755.0,4783.0
CoN3,1.142152316626917,0.6763401627540588,8756.0,7483.0
Ce2Fe14B,1.1417209927634209,0.6864182353019714,8757.0,6758.0
Bi2FeTi4,1.1414035972280197,0.7198666334152222,8758.0,3331.0
PW12O40,1.1412390085469577,0.7267695069313049,8759.0,2613.0
NpN,1.1403031603351836,0.7154156565666199,8760.0,3840.0
Ti0.7Ni0.3N,1.13972753444367,0.6872981190681458,8761.0,6673.0
Sr3Cr2O8,1.1376100566468286,0.6402870416641235,8762.0,8916.0
CaPd2As2,1.1372134024580456,0.715001106262207,8763.0,3887.0
ScH(H2),1.1368167683300443,0.7288971543312073,8764.0,2394.0
YGe2,1.1348170239419362,0.7216171622276306,8765.0,3141.0
Sr14MnBi11,1.1340119561960602,0.7206519842147827,8766.0,3249.0
PrNi2,1.1314404571726016,0.6931208372116089,8767.0,6133.0
TbPtGa,1.1294745716017862,0.7341517210006714,8768.0,1938.0
YbMo2Al4,1.1284649303815792,0.681498646736145,8769.0,7151.0
FeB,1.1269907276927158,0.7207433581352234,8770.0,3242.0
Mn3Zn,1.126691008514837,0.7456163167953491,8771.0,1120.0
Ce5Si3,1.122275365776784,0.6978994607925415,8772.0,5652.0
Zr5Al4,1.1218250266905814,0.6686722636222839,8773.0,7920.0
Ni2Y2,1.1177626096551998,0.6376107931137085,8774.0,8981.0
Pt5La,1.1173574073182062,0.7229050993919373,8775.0,2997.0
Mg3Dy,1.1156977687239025,0.7263010740280151,8776.0,2669.0
MnCuP,1.115613064757928,0.7689617872238159,8777.0,386.0
YbFe2,1.1138657464594734,0.694672703742981,8778.0,5963.0
TbNiSn,1.11358532173791,0.7149197459220886,8779.0,3899.0
TiFeSi,1.1125703413486052,0.6963057518005371,8780.0,5812.0
Zr50Al10Ni40,1.1123436606539987,0.6552367210388184,8781.0,8498.0
AgZr2,1.1095415198419751,0.6820160746574402,8782.0,7114.0
PdPb2,1.1030052309054783,0.7331880927085876,8783.0,2023.0
ErNi,1.1028654127318074,0.7552736401557922,8784.0,709.0
TbPtSn,1.1002447885542723,0.7203733325004578,8785.0,3281.0
Co2CrAl,1.09692536215506,0.6767364144325256,8786.0,7456.0
Ca3Cu3(PO4)4,1.0965641244535358,0.7191062569618225,8787.0,3419.0
Sr2CuO3,1.0945960147254228,0.6540412902832031,8788.0,8543.0
Cu2(OH)PO4,1.0927691237959385,0.7153710126876831,8789.0,3846.0
H2Os3(CO)10,1.0926381419245723,0.7592735290527344,8790.0,579.0
Pr7Co6Al7,1.092537401842682,0.7133165597915649,8791.0,4047.0
PuS,1.0916753195097466,0.6775098443031311,8792.0,7406.0
LaMg3,1.0911422514160605,0.7831944227218628,8793.0,214.0
U3P4,1.0890132426566612,0.6852577924728394,8794.0,6852.0
NpFPO4,1.0858387704716006,0.7005608677864075,8795.0,5399.0
K2MnP2O7,1.0835007874022804,0.6963000297546387,8796.0,5814.0
ScO2,1.0794759589919614,0.7318540215492249,8797.0,2137.0
ThFe3,1.0767278321172948,0.7171711921691895,8798.0,3635.0
Fe5Si3,1.075936452509189,0.7229756712913513,8799.0,2992.0
PtAl2,1.0743447542544362,0.714484691619873,8800.0,3935.0
BaCd11,1.073572445031272,0.7079541087150574,8801.0,4654.0
Co7Er12,1.0733016666369153,0.7055897116661072,8802.0,4877.0
SrSn4,1.069220411997356,0.6884458661079407,8803.0,6558.0
Tb6FeBi2,1.0680969853835172,0.7028055787086487,8804.0,5183.0
WO4,1.0678721488689886,0.7328890562057495,8805.0,2047.0
Fe5C2,1.0678233132026231,0.6526288390159607,8806.0,8588.0
Ni3Se2,1.067651206338282,0.6127074360847473,8807.0,9293.0
GdRuSi,1.0667580460919597,0.7516360878944397,8808.0,841.0
Au2Mn,1.0659463929095705,0.7762832045555115,8809.0,278.0
KHg,1.0658834170564164,0.6859380602836609,8810.0,6795.0
TbCoSn,1.0636524185348502,0.6958330869674683,8811.0,5849.0
K3GdF6,1.061301763800883,0.7030044794082642,8812.0,5153.0
GaV4S8,1.0598145431889083,0.719387948513031,8813.0,3386.0
Ta3B4,1.056381098327826,0.6348503232002258,8814.0,9031.0
CaRuO3,1.0559329940999094,0.7242493629455566,8815.0,2858.0
Al5W,1.0553369937134651,0.7400866746902466,8816.0,1474.0
ZrTiAs,1.0539271420502607,0.6915608048439026,8817.0,6283.0
CeOCl,1.0537743358737242,0.6843107342720032,8818.0,6932.0
Ru2P6O18,1.0531289195320592,0.7151889204978943,8819.0,3867.0
Al3U,1.0443678505574492,0.7378879189491272,8820.0,1622.0
NaTiSi2O6,1.0436389076786918,0.6977784633636475,8821.0,5673.0
Yb2SiO5,1.0431798840677389,0.6931633353233337,8822.0,6128.0
Ce(PO3)3,1.0416380854332756,0.7158199548721313,8823.0,3788.0
LaSn3,1.0406314309433908,0.7835772037506104,8824.0,210.0
MgB3,1.04,0.7193435430526733,8825.0,3391.0
TmCu5,1.03980431282383,0.6726595759391785,8826.0,7715.0
Nd6Fe13Sn,1.0375082559848878,0.6933135986328125,8827.0,6112.0
Rb2CoCl4,1.0245678337495394,0.656182587146759,8828.0,8463.0
Cu2Sc2O5,1.0212589036194424,0.6914874315261841,8829.0,6290.0
Mn2CoSn,1.0209701084902425,0.7088611721992493,8830.0,4556.0
Mo6S8,1.0202015937222153,0.6879209876060486,8831.0,6617.0
Hg7Sb4Br6,1.019422344626573,0.7031109929084778,8832.0,5141.0
Cs3Fe2F9,1.019101618379377,0.7284990549087524,8833.0,2436.0
Ni2CuSb,1.017888797600519,0.6390807628631592,8834.0,8945.0
Pd2F6,1.0163776854964708,0.7434082627296448,8835.0,1250.0
LiMgPdSb,1.0163463138670863,0.6693128943443298,8836.0,7886.0
Zn22Zr,1.0117653619788134,0.7287105917930603,8837.0,2410.0
NiONi,1.01,0.677899956703186,8838.5,7380.0
AuC,1.01,0.6756222248077393,8838.5,7524.0
MgAg,1.0081237561391676,0.7080577611923218,8840.0,4644.0
La3Si2,1.0058281847807926,0.7902857065200806,8841.0,162.0
GaSr2YCu2O7,1.0038265680195908,0.7133530974388123,8842.0,4042.0
Hf5Ge4,1.0025735435795295,0.7591552734375,8843.0,584.0
CeFe2Ge2,1.0017985807082406,0.6461362242698669,8844.0,8778.0
Bi3In5,1.0017717045000998,0.7004497647285461,8845.0,5413.0
DyFe4Al8,1.0007914632102255,0.70692378282547,8846.0,4748.0
CuCr2Se3Br,1.0,0.6923282742500305,8847.0,6212.0
Mn5Ni2Bi4,0.9997733951270104,0.6903058290481567,8848.0,6389.0
Os4(CO)14,0.9990329210282248,0.7526991367340088,8849.0,797.0
UFe2Al10,0.9949485841892975,0.7033922672271729,8850.0,5118.0
LaFe9Si4,0.9943895689645964,0.7593656778335571,8851.0,574.0
ZnBa,0.9939725152445036,0.7056553959846497,8852.0,4874.0
Ce2O2S,0.9908800522744527,0.7032610774040222,8853.0,5126.0
LaCu2,0.9872796749651392,0.7992728352546692,8854.0,95.0
Ba4NaRu3O12,0.9861906412046,0.6607118248939514,8855.0,8295.0
Yb2O3,0.9845168912881476,0.7165352702140808,8856.0,3706.0
Fe3AlC,0.9844150889251696,0.6884157061576843,8857.0,6562.0
HfPt,0.9823096955292752,0.6504237651824951,8858.0,8655.0
Mg23Sr6,0.9798864104879864,0.7171772122383118,8859.0,3633.0
HfBe2,0.9785510551952372,0.7606838345527649,8860.0,543.0
Lu5Ir4Si10,0.9771933107719636,0.6668932437896729,8861.0,8004.0
PBr,0.9749692297717328,0.7351231575012207,8862.0,1863.0
Ni3Mn,0.974472817760016,0.6539542078971863,8863.0,8545.0
Ge5Ti6,0.9719227175027132,0.7562555074691772,8864.0,668.0
In5S4,0.9693521944113987,0.7493457198143005,8865.0,943.0
SrTbO3,0.9669103566456572,0.6910841464996338,8866.0,6328.0
Ni2Dy2,0.9663378618210348,0.6823506951332092,8867.0,7084.0
Pu3Ga,0.9631842169632394,0.6900639533996582,8868.0,6416.0
CoSn3,0.9618570169884982,0.6831350922584534,8869.0,7020.0
Co2GeO4,0.9617272762420866,0.6839262843132019,8870.0,6954.0
(La3N)In,0.9603902212455212,0.7296933531761169,8871.0,2322.0
FePt,0.9593600124894562,0.6860178709030151,8872.0,6783.0
TbMn6Ge6,0.9592122024867455,0.7016754746437073,8873.0,5293.0
Fe7Se8,0.9591458762722204,0.66830974817276,8874.0,7941.0
Co2Al5,0.9538631628511588,0.6932430863380432,8875.0,6119.0
ErSn3,0.9522245794153748,0.7502840757369995,8876.0,902.0
Ni2Zr,0.9514780064107446,0.6495675444602966,8877.0,8687.0
Ni3S4,0.9510573730243648,0.5772945880889893,8878.0,9416.0
FeGa2Se4,0.95,0.6666412949562073,8879.0,8018.0
SnH4,0.9490430003365964,0.6748728156089783,8880.0,7568.0
NaRh2O4,0.942379973684047,0.7005486488342285,8881.0,5402.0
ThC2,0.942309841183166,0.7372461557388306,8882.0,1679.0
DyMnSi,0.9404754296634008,0.7408164739608765,8883.0,1413.0
La2NiRuO6,0.9392907597445272,0.7777698636054993,8884.0,256.0
Nd5Si4,0.9372438904415104,0.7157469391822815,8885.0,3795.0
ThAs,0.9348108875694452,0.7320641875267029,8886.0,2121.0
Au3Si,0.9331080305341384,0.6224516034126282,8887.0,9212.0
NiGd,0.9314102906381736,0.663689374923706,8888.0,8162.0
CuHf2,0.9228590646635232,0.7125388383865356,8889.0,4124.0
Re2Cl8,0.9227307701264272,0.6513603329658508,8890.0,8631.0
TbIrSi,0.9218083028417616,0.7145707607269287,8891.0,3923.0
YbRhIn,0.919850212234683,0.6844184398651123,8892.0,6920.0
SrCo2(PO4)2,0.9186499398231832,0.7352967858314514,8893.0,1851.0
Ca2CuO2Cl2,0.9184863562859163,0.6845876574516296,8894.0,6904.0
Yb2W3O12,0.91845931999426,0.7456929087638855,8895.0,1113.0
HoNi,0.9169561885602104,0.6491008400917053,8896.0,8701.0
PtHg2,0.916312400263962,0.7465941309928894,8897.0,1077.0
LuNiGe,0.9127897420598056,0.6646104454994202,8898.0,8115.0
ScCl,0.9127017479150294,0.6817315816879272,8899.0,7134.0
LaSr2F7,0.9126824935487364,0.7171149849891663,8900.0,3640.0
PrRhSn,0.9123287668467088,0.7411448359489441,8901.0,1393.0
CeF3,0.9110513309955006,0.7189435362815857,8902.0,3439.0
Cu3Ge,0.9100817178717464,0.7295573353767395,8903.0,2335.0
Pd4S,0.905745959945094,0.7408179044723511,8904.0,1412.0
Mn3Sn,0.9016548618293688,0.7248831987380981,8905.0,2798.0
Na2Ti2Sb2O,0.9009781074588408,0.6897943019866943,8906.0,6443.0
Mo5Si3,0.9003874455992172,0.6982454061508179,8907.0,5621.0
TbP,0.8975932509912211,0.6975314021110535,8908.0,5699.0
LaBr,0.8965359537972496,0.7511115670204163,8909.0,864.0
ThCu5Sn,0.8943158676754576,0.7195191979408264,8910.0,3375.0
CuNCN,0.8939944357147901,0.7218458652496338,8911.0,3119.0
V2Al20,0.8934353495650383,0.7284663915634155,8912.0,2440.0
Mn4N,0.8933801160915497,0.7119265794754028,8913.0,4196.0
GdCoO3,0.8920527738900549,0.7664213180541992,8914.0,419.0
CuN2,0.89,0.6811220049858093,8915.0,7177.0
Li0.50Co0.25TiO(PO4),0.8886959574644716,0.7185729742050171,8916.0,3489.0
Mo3Sb7,0.8868103864989351,0.7114689350128174,8917.0,4248.0
Li2Pd3B,0.8833883800318086,0.6637008786201477,8918.0,8160.0
Ba4Ti12O27,0.8791213694758439,0.6991878151893616,8919.0,5536.0
Ho12Co7,0.8788533817111653,0.735667884349823,8920.0,1822.0
Bi0.5Na0.5,0.877856612855652,0.672210693359375,8921.0,7738.0
YbFe2Al10,0.8777455840516724,0.6820985674858093,8922.0,7107.0
UIr2,0.8761908227375744,0.7267845273017883,8923.0,2611.0
Fe16N2,0.8741465460627781,0.7182599306106567,8924.0,3522.0
Ir3V,0.8735396211106939,0.8066742420196533,8925.0,54.0
Al3Sc,0.8667618191342462,0.7824057936668396,8926.0,221.0
Hf3Ge2,0.8658559299966458,0.760525643825531,8927.0,549.0
Rb2KMoO3F3,0.8648004901953793,0.7104200720787048,8928.0,4376.0
NaEuTiO4,0.8612042439341184,0.6886123418807983,8929.0,6543.0
NiZr2,0.8604015204682646,0.6772412061691284,8930.0,7421.0
La2Mg17,0.8600400223838112,0.7589455842971802,8931.0,589.0
Fe4O2,0.86,0.7280083894729614,8932.0,2495.0
Ta2O,0.8561729498381547,0.6285660266876221,8933.0,9125.0
