name,value,similarity,value_rank,similarity_rank
Sr3Ru2O7,10.371810419157825,0.8257573246955872,4111.0,6173.0
AlSiO3OH,10.36791701089289,0.7573177814483643,4112.0,8849.0
LiFePO4F,10.366772035496316,0.8859484791755676,4113.0,1965.0
H2Pt(OH)6,10.365905250673157,0.9032414555549622,4114.0,1119.0
La2Ni2O5,10.365658083283469,0.7211570143699646,4115.0,9207.0
ScSb,10.361235348395496,0.8419396281242371,4116.0,4984.0
Gd3NbO7,10.36121696466941,0.7992094159126282,4117.0,7651.0
HfF4,10.356453001008347,0.8783605098724365,4118.0,2368.0
BaNd2Ti3O10,10.355881432086472,0.8597911596298218,4119.0,3567.0
Li2TiGeO5,10.35217697647408,0.8380318284034729,4120.0,5282.0
NaNO3,10.35,0.9999235272407532,4121.0,51.0
Li3Fe2(PO4)3,10.349786264414032,0.9083898663520813,4122.0,861.0
Ba8Cu6Ge40,10.348356654382476,0.8789947032928467,4123.0,2334.0
NbPt3,10.34618456573874,0.7950170636177063,4124.0,7819.0
Na2Ti9O19,10.341700211241704,0.8535029888153076,4125.0,4106.0
Mn3N2,10.34126053192091,0.8936808109283447,4126.0,1594.0
SrFBr,10.33938275415853,0.8538302779197693,4127.0,4073.0
SmInO3,10.337997407430697,0.7605143785476685,4128.0,8793.0
CaTl2O4,10.337381485505215,0.8437554836273193,4129.0,4853.0
BaSi7N10,10.330369795445248,0.8403060436248779,4130.0,5116.0
UCuAs2,10.326819683993955,0.780380368232727,4131.0,8322.0
TbB2C2,10.325854555419983,0.7422788143157959,4132.0,9051.0
LiNH2,10.322877352486085,0.8210729360580444,4133.0,6489.0
Mn2CoAl,10.320303975335303,0.8489527702331543,4134.0,4443.0
GaSbO4,10.32,0.9323418140411377,4135.0,262.0
Y2Cl3,10.318591482761008,0.8670793175697327,4136.0,3049.0
Mn2P2O7,10.317661640180942,0.8412816524505615,4137.0,5043.0
LiCrTiO4,10.308615242481286,0.8519979119300842,4138.0,4224.0
Sr3(PO4)2,10.30397197853562,0.905705988407135,4139.0,1000.0
BaTi(BO3)2,10.303777781618928,0.8949231505393982,4140.0,1536.0
Ag6Mo10O33,10.30200414482346,0.8579059839248657,4141.0,3728.0
GdIO,10.300498284337928,0.8660494089126587,4142.0,3121.0
(C2H5NH3)2CdCl4,10.297109282694745,0.910834550857544,4143.0,741.0
YVO3,10.293678385681106,0.8226158022880554,4144.0,6387.0
Ag2BiO3,10.29,0.7347889542579651,4145.0,9112.0
Bi2SeO5,10.286933783928047,0.8315214514732361,4146.0,5772.0
K2Zn2(SO4)3,10.286455786972985,0.8958009481430054,4147.0,1502.0
TiTe,10.284772270575434,0.8559983372688293,4148.0,3878.0
ScPS4,10.284621106652189,0.838352620601654,4149.0,5258.0
SmCaCrO4,10.28,0.7816940546035767,4150.0,8278.0
YbCu2,10.279970493556243,0.9108359813690186,4151.0,740.0
LaHO,10.279568640752393,0.80048668384552,4152.0,7593.0
Ca3TaGa3Si2O14,10.278075834086266,0.7896655797958374,4153.0,8026.0
Tb5Si3,10.277451085250917,0.8244252800941467,4154.0,6264.0
Sc2Mo3O12,10.270342528577087,0.8291595578193665,4155.0,5939.0
BaSc2O4,10.265452801852147,0.7300320267677307,4156.0,9145.0
Al12W,10.261987338303555,0.87673419713974,4157.0,2446.0
TmZn,10.261797967869736,0.8873443603515625,4158.0,1909.0
V,10.26,0.9998036623001099,4159.0,125.0
CaHCl,10.25849305888652,0.7808800339698792,4160.0,8304.0
CdIn2O4,10.251096981079126,0.629254937171936,4161.0,9444.0
Ba2YRuO6,10.250779486140944,0.7705155611038208,4162.0,8573.0
GdNiSb,10.25,0.828269362449646,4163.0,5990.0
PdTeI,10.249576897047405,0.8615989685058594,4164.0,3435.0
Hg2(NO3)2,10.240231887056224,0.9089664816856384,4165.0,829.0
Ga2TeO6,10.24,0.8031611442565918,4166.0,7464.0
Hg3O2(SO4),10.234370368227063,0.8927637934684753,4167.0,1647.0
Er3SmS6,10.229732655255509,0.838537871837616,4168.0,5238.0
LiInGeO4,10.229585363485471,0.779729425907135,4169.0,8336.0
Li3AlF6,10.22644346471348,0.8246133327484131,4170.0,6254.0
Li2I(OH),10.222454194490751,0.9149158596992493,4171.0,559.0
LiKZnP2O7,10.219791404609722,0.7912939190864563,4172.0,7963.0
Fe2TiO5,10.219344837201271,0.8467338681221008,4173.0,4635.0
TlNiO3,10.218214667395351,0.8532348871231079,4174.0,4126.0
Yb2Pd2Cd,10.216858654743232,0.8237437605857849,4175.0,6314.0
Sr2PbO4,10.216106186886178,0.7585554718971252,4176.0,8830.0
Ba3V2O8,10.214091091356094,0.8286157846450806,4177.0,5970.0
(NH4)4HgBr6,10.213252995838232,0.9079786539077759,4178.0,887.0
BiFeMnO5,10.211465508340194,0.8200382590293884,4179.0,6555.0
Sr(PO3)2,10.210055244246233,0.914875328540802,4180.0,561.0
Cd2Te3O9,10.208386576878729,0.7709149718284607,4181.0,8568.0
NH4HCO3,10.20371837032691,0.7848829627037048,4182.0,8188.0
LiZr2(PO4)3,10.20307814089239,0.9095635414123535,4183.0,799.0
FeCoOBO3,10.202802148870637,0.7302960753440857,4184.0,9140.0
K2S,10.200206042434068,0.8810076713562012,4185.0,2207.0
Ne,10.20002595980615,0.9988690614700317,4186.0,222.0
ZnZrNb2O8,10.2,0.7635912299156189,4187.0,8731.0
CoWO4,10.196566267125633,0.8995374441146851,4188.0,1318.0
LiCoMnO4,10.19429665764244,0.7146492600440979,4189.0,9232.0
Na3AlF6,10.190876709154631,0.8197900652885437,4190.0,6568.0
SiMo,10.18615962817966,0.8635238409042358,4191.0,3290.0
Ni2As2O7,10.185003582172548,0.7498243451118469,4192.0,8960.0
Gd3TaO7,10.184633861051022,0.8172935843467712,4193.0,6737.0
Li3PO4,10.182708868323855,0.8801349997520447,4194.0,2256.0
SrTcO3,10.182157942529845,0.7800521850585938,4195.0,8329.0
In(IO3)3,10.180258393823422,0.8953086137771606,4196.0,1524.0
Be2SiO4,10.18,0.8610092401504517,4197.0,3482.0
NiBi,10.177434182705747,0.7533972263336182,4198.0,8915.0
RbMnF4,10.175984162359644,0.8510755896568298,4199.0,4298.0
Na2BaMgP2O8,10.172299850051534,0.7989681959152222,4200.0,7663.0
LiYbO2,10.17084130353931,0.8537167310714722,4201.0,4083.0
Sr2PrO4,10.168858848210805,0.8066646456718445,4202.0,7309.0
MgZn2,10.167785903706347,0.8319702744483948,4203.0,5738.0
Cu8GeS6,10.16575342990818,0.8483813405036926,4204.0,4497.0
Sr2CoUO6,10.162838696948324,0.826434850692749,4205.0,6129.0
K2MoS4,10.156302604224887,0.7841187715530396,4206.0,8217.0
BaUO4,10.140797136657474,0.8187714219093323,4207.0,6636.0
SnSb4S7,10.14,0.8940981030464172,4208.0,1570.0
Na2SnF6,10.139194425596036,0.8640539646148682,4209.0,3252.0
LiCF3SO3,10.138668321887154,0.6966200470924377,4210.0,9318.0
CHO2K,10.136505101993142,0.8641713261604309,4211.0,3241.0
CeCd2,10.136503382880464,0.7497740387916565,4212.0,8961.0
Ca4Mn3O10,10.131150399057416,0.8752051591873169,4213.0,2526.0
UIr2Si2,10.126836110661095,0.7773652076721191,4214.0,8404.0
KAuBr4,10.12233109135104,0.837428867816925,4215.0,5334.0
Cd3Zn3B4O12,10.12,0.833997368812561,4216.0,5599.0
Na2ZnP2O7,10.117567331346413,0.8115532994270325,4217.0,7051.0
Na3PO4,10.116858332427332,0.886483907699585,4218.0,1944.0
YbAl2Si2,10.114059490431044,0.8391131162643433,4219.0,5202.0
TmCd,10.11240134879782,0.8468961119651794,4220.0,4623.0
CoAl,10.108088976269642,0.8973649740219116,4221.0,1421.0
ReS2,10.107686957090545,0.8283559083938599,4222.0,5985.0
FeNi2S4,10.106376007926707,0.6003183722496033,4223.0,9462.0
SU1,10.104492819197093,0.8777564167976379,4224.0,2395.0
Mg4Ta2O9,10.097159105832498,0.8048171997070312,4225.0,7397.0
FeVO4,10.088630206282458,0.8514004945755005,4226.0,4268.0
Ba2CuGe2O7,10.08678464163151,0.8481712937355042,4227.0,4515.0
ThRu2P2,10.085868367359057,0.7471473217010498,4228.0,8990.0
CuCo2S4,10.08,0.6414990425109863,4229.0,9434.0
Rb2ZnBr4,10.076335547710428,0.8399665951728821,4230.0,5136.0
MnSO4,10.076053959334295,0.8464028239250183,4231.0,4663.0
Co2FeGa,10.074895173658748,0.8217295408248901,4232.0,6448.0
RbSm2Ag3Se5,10.062449756721154,0.8165796995162964,4233.0,6768.0
EuNiGe,10.060794891953137,0.8806553483009338,4234.0,2227.0
NOBr,10.059659900201028,0.8871382474899292,4235.0,1916.0
TlFeO3,10.059484560750306,0.868377685546875,4236.0,2961.0
K8Ca2U6O24,10.05722694488168,0.8141413331031799,4237.0,6914.0
Fe2As2,10.056037737488976,0.779515266418457,4238.0,8342.0
Tl0.3MoO3,10.05584593301374,0.8913637399673462,4239.0,1718.0
PI3,10.055582103528836,0.851585865020752,4240.0,4253.0
ICl,10.05494721315948,0.8929757475852966,4241.0,1633.0
Lu2WO6,10.050617094183984,0.8013281226158142,4242.0,7561.0
Li2GeO3,10.050217169161527,0.8308670520782471,4243.0,5826.0
Mn3Ni2Si,10.043304630616458,0.8157917261123657,4244.0,6822.0
MoRh2O6,10.041485766157496,0.6410425305366516,4245.0,9435.0
Y3Al5O12,10.035230761542405,0.7888219356536865,4246.0,8056.0
LiSn2P3O12,10.032186579684346,0.7842919230461121,4247.0,8211.0
Bi2Ga4O9,10.031616723876311,0.8025660514831543,4248.0,7498.0
NH4VO3,10.03142957181694,0.8671450018882751,4249.0,3045.0
CeSb,10.02371149248728,0.8516420722007751,4250.0,4247.0
SrIn2O4,10.02369972870862,0.5449498295783997,4251.0,9476.0
Cr3Te4,10.02309952560371,0.856500506401062,4252.0,3836.0
Cd(NCS)2,10.020513696321272,0.9109901189804077,4253.0,732.0
RbFe2S3,10.016925518819637,0.6368666291236877,4254.0,9440.0
BaV3O8,10.01560389744114,0.8255755305290222,4255.0,6191.0
HoTiGe,10.014526262657556,0.8387132287025452,4256.0,5227.0
Bi2Fe4O9,10.014126072554308,0.838155210018158,4257.0,5273.0
VO(H2PO4)2,10.013784468522967,0.9087350964546204,4258.0,840.0
CaFCl,10.013357063039948,0.8273760676383972,4259.0,6057.0
HoRuGe,10.011922847502072,0.8373973369598389,4260.0,5337.0
UO2Cl2,10.001575956231184,0.8555753231048584,4261.0,3909.0
Ba4In6O13,9.991370794630186,0.798176646232605,4262.0,7696.0
Sr2B5O9Cl,9.990648423555136,0.8398821353912354,4263.0,5141.0
Na0.3WO3,9.98851294344291,0.8986454010009766,4264.0,1369.0
K2CO3,9.987924925005938,0.9999028444290161,4265.0,74.0
LiMn0.25Fe0.75PO4,9.987904559263711,0.8808252215385437,4266.0,2216.0
PbHPO4,9.98,0.800132155418396,4267.0,7615.0
Gd(PO3)3,9.979096662254609,0.904188334941864,4268.0,1075.0
MnSi1.75,9.978155048762506,0.8536884188652039,4269.0,4089.0
PF5,9.97063540393953,0.875537633895874,4270.0,2508.0
Er2Au2Sn,9.965714007694164,0.8403337597846985,4271.0,5112.0
PbO2,9.965542296337096,0.9992302656173706,4272.0,212.0
K2Mn4O8,9.965317906812452,0.8665511012077332,4273.0,3085.0
LiKYF5,9.96371221437174,0.7255088686943054,4274.0,9178.0
FeSb2,9.962649716210056,0.8471134901046753,4275.0,4606.0
CaMnO2.75,9.959091992525725,0.9053043723106384,4276.0,1020.0
Bi2CoMnO6,9.955881329426935,0.8353667855262756,4277.0,5509.0
Bi5TiNbWO15,9.95,0.8776824474334717,4278.0,2399.0
MgC2O4,9.947830058281944,0.8147464394569397,4279.0,6881.0
K2C2O4,9.94670069762518,0.8005606532096863,4280.0,7589.0
GeF4,9.941218675055564,0.8854650259017944,4281.0,1993.0
NaBaPO4,9.94,0.8091608285903931,4282.0,7187.0
LiClO4,9.938554672268584,0.9990048408508301,4283.0,218.0
ZrAl3,9.9375877125,0.8407946825027466,4284.0,5076.0
Ba2YF7,9.936856475894247,0.856002926826477,4285.0,3875.0
YbCuAs2,9.932426974926818,0.8438050746917725,4286.0,4847.0
Li3FeF6,9.928930473140417,0.8456439971923828,4287.0,4722.0
Y2Si4N6C,9.919804082042488,0.8816956877708435,4288.0,2169.0
(NH4)2BeF4,9.909028053361874,0.9051032066345215,4289.0,1029.0
NaNO2,9.901146506924135,0.8445744514465332,4290.0,4788.0
P2O5,9.899580872667466,0.9996403455734253,4291.0,171.0
LiPF6,9.895252267188376,0.9999401569366455,4292.0,26.0
CuPO3,9.89425226807373,0.8336880803108215,4293.0,5616.0
LiCuVO4,9.892311591433105,0.8538087606430054,4294.0,4075.0
Ca2Tl2O5,9.89197846464365,0.818945050239563,4295.0,6627.0
SF6,9.887093362180607,0.9993476271629333,4296.0,204.0
SeO3,9.886781794064747,0.8628212213516235,4297.0,3340.0
KNaSiF6,9.884751351287964,0.8562959432601929,4298.0,3854.0
Ag2In2GeSe6,9.883351892074216,0.8286430835723877,4299.0,5966.0
Mn2TiO4,9.8831759516145,0.8444667458534241,4300.0,4796.0
Li2BeF4,9.88243339267369,0.8282824158668518,4301.0,5988.0
Cu2(OH)2CO3,9.880652780575703,0.8987209796905518,4302.0,1367.0
TbF3,9.88044919215327,0.8344148993492126,4303.0,5577.0
KYF4,9.879691413668118,0.8318383693695068,4304.0,5744.0
ZnFe2O4,9.87640521934036,0.9994916915893555,4305.0,197.0
CaFeSi2O6,9.871788724148564,0.7996636629104614,4306.0,7636.0
NaTi2(PO4)3,9.869906964249177,0.908568263053894,4307.0,851.0
YB2C2,9.867707427304037,0.7671939730644226,4308.0,8654.0
YNi2,9.867663554856554,0.7098866701126099,4309.0,9260.0
Sr3LiRuO6,9.865430472531331,0.8017987012863159,4310.0,7539.0
CaAlF5,9.863257254581198,0.7793555855751038,4311.0,8348.0
CaSO4,9.862968666468356,0.9998971819877625,4312.0,80.0
Ba2HoRuO6,9.861954593133326,0.7718826532363892,4313.0,8544.0
NaF,9.859387844698093,0.9999291896820068,4314.0,43.0
YTiSi,9.858648062118473,0.853303074836731,4315.0,4123.0
LiH2PO3,9.857529159243462,0.8264186382293701,4316.0,6130.0
LaPP,9.855046543214444,0.866267204284668,4317.0,3108.0
NaNbGeO5,9.852419955081858,0.8259330987930298,4318.0,6160.0
Na2MnF5,9.848581813403008,0.8048539161682129,4319.0,7394.0
KSbF6,9.847232288173268,0.8630793690681458,4320.0,3326.0
TiSi2O6,9.845837194802684,0.7531980276107788,4321.0,8918.0
Rb3P6N11,9.843482418820928,0.8791757225990295,4322.0,2327.0
Ba3(BO3)(PO4),9.838625090281797,0.9069860577583313,4323.0,936.0
CsUV3O11,9.837215554314096,0.7267295122146606,4324.0,9167.0
Cl2,9.833102357332768,0.999271035194397,4325.0,206.0
Li3BO3,9.830615722645955,0.8593911528587341,4326.0,3614.0
Nb3Se4,9.830350829820128,0.860400378704071,4327.0,3523.0
Sr2InSbO6,9.83,0.7963693737983704,4328.0,7769.0
LiSrAlF6,9.82924729349666,0.8148455619812012,4329.0,6878.0
LuRh2,9.82855418701262,0.7741700410842896,4330.0,8494.0
KSbF4,9.82807087859227,0.8786138296127319,4331.0,2351.0
Er2SiO5,9.827616416186949,0.8411500453948975,4332.0,5050.0
Y(PO3)3,9.825650856605264,0.9060339331626892,4333.0,982.0
Li(TiO)PO4,9.823633364480864,0.9003373980522156,4334.0,1282.0
GdAlO3,9.82179032554558,0.8404990434646606,4335.0,5098.0
LiAlSi2O6,9.82,0.8197356462478638,4336.0,6577.0
Pr2W2O9,9.81960824433606,0.8632022142410278,4337.0,3318.0
Lu(PO3)3,9.818443322736847,0.9049168229103088,4338.0,1038.0
Al2Yb,9.8164600310198,0.9141439199447632,4339.0,591.0
CsCaF3,9.816365886706242,0.7714865207672119,4340.0,8556.0
Pb2CoWO6,9.814313460232253,0.7377924919128418,4341.0,9087.0
LiAlSiO4,9.811636158752489,0.8721241354942322,4342.0,2715.0
AsF5,9.810753761678258,0.815595805644989,4343.0,6838.0
PdO,9.8092924607976,0.9966959953308105,4344.0,234.0
LiMn0.2Ni0.8O2,9.807355789517873,0.902193546295166,4345.0,1178.0
NaNiPO4,9.806202333398792,0.852843165397644,4346.0,4168.0
NiSnO3,9.804451840796371,0.8635515570640564,4347.0,3288.0
BF2,9.80437830551478,0.8467256426811218,4348.0,4639.0
K0.3MoO3,9.80257346154892,0.9026949405670166,4349.0,1151.0
TaPt3,9.801675783189076,0.8250765800476074,4350.0,6220.0
SO2,9.799623439175312,0.9998413920402527,4351.0,105.0
YMn6Sn6,9.798202680385664,0.8641966581344604,4352.0,3239.0
Nd(PO3)3,9.79558709188344,0.9041145443916321,4353.0,1082.0
LiN(CF3SO2)2,9.790948418262357,0.9060680866241455,4354.0,979.0
IrV,9.790857106097702,0.9224387407302856,4355.0,330.0
LiSbF6,9.789849570107922,0.8001917004585266,4356.0,7609.0
UWC2,9.789327484402914,0.7995673418045044,4357.0,7638.0
W2P2O11,9.787381152199432,0.8448805212974548,4358.0,4769.0
HfTe2,9.781073697007775,0.7414882183074951,4359.0,9059.0
Ca5(AsO4)3(OH),9.78,0.9092738628387451,4360.0,813.0
ZnFeF5(H2O)2,9.774751383777346,0.9060392379760742,4361.0,981.0
ScH2,9.771079049860198,0.8392791748046875,4362.0,5187.0
MnPS3,9.7646625751019,0.8224786520004272,4363.0,6394.0
LiCoPO4,9.764188875160484,0.808580219745636,4364.0,7220.0
MnSe,9.76378529284585,0.8849055767059326,4365.0,2019.0
LiVWO6,9.75895084023137,0.7902529835700989,4366.0,8003.0
Ca2MnO3.5,9.758036990383747,0.8667417764663696,4367.0,3070.0
NaH3(SeO3)2,9.755312139591416,0.8912568092346191,4368.0,1720.0
Ru1La0.5,9.754906430252356,0.8878093361854553,4369.0,1887.0
Li8SiO6,9.753753650694309,0.8076204061508179,4370.0,7259.0
Sc3C4,9.753102182894525,0.8139126300811768,4371.0,6930.0
Na2ZnSi2O6,9.752098269208034,0.7573068737983704,4372.0,8850.0
Y2(WO4)3,9.750176867502244,0.9090758562088013,4373.0,821.0
Y6WO12,9.745740770067751,0.8711990714073181,4374.0,2780.0
SrMoO4,9.74315067551778,0.7679585814476013,4375.0,8636.0
OsO4,9.742778740024004,0.8597901463508606,4376.0,3568.0
Ba3(BO3)2,9.74205477101353,0.9017535448074341,4377.0,1208.0
Cd2Te2O7,9.739620964860308,0.7444865107536316,4378.0,9023.0
CdSb2O6,9.734004761933368,0.8481136560440063,4379.0,4521.0
PbGa6Te10,9.73,0.8336467742919922,4380.5,5620.0
LiSbTe2,9.73,0.74498051404953,4380.5,9020.0
Cd2GeO4,9.726037008545209,0.89669269323349,4382.0,1454.0
BiTa7O19,9.718132104194938,0.8599525690078735,4383.0,3549.0
LiAsF6,9.71715367139044,0.822625994682312,4384.0,6384.0
CF4,9.716341420552968,0.9999287128448486,4385.0,44.0
Ta2Te2O9,9.715214668814449,0.8178617358207703,4386.0,6698.0
Nd2Te4O11,9.71108256320195,0.808923065662384,4387.0,7202.0
P2O3,9.70834981672606,0.842843770980835,4388.0,4922.0
BaZr(BO3)2,9.701675432839853,0.8903124928474426,4389.0,1765.0
HgClBr,9.7,0.8069273829460144,4390.0,7296.0
H2F2,9.699628348294912,0.8614434599876404,4391.0,3447.0
CuTi2S4,9.697459920745995,0.7513453960418701,4392.0,8938.0
K4Zr5O12,9.696763630176632,0.7866961359977722,4393.0,8134.0
K2WO4,9.689032126818343,0.8333287835121155,4394.0,5648.0
Rb2KScF6,9.687118488321362,0.8763348460197449,4395.0,2467.0
Pr(PO3)3,9.686410943072431,0.9082225561141968,4396.0,872.0
CaCu4P2,9.686131879123929,0.8391172885894775,4397.0,5201.0
SrVO3,9.685735666552985,0.9003944993019104,4398.0,1281.0
CaCo2O4,9.683863226295076,0.7961785793304443,4399.0,7780.0
SrWO4,9.681880546794371,0.8656299710273743,4400.0,3149.0
Li2FeVO4,9.680214449438386,0.8269505500793457,4401.0,6084.0
MnAl2S4,9.68,0.6857020854949951,4402.0,9363.0
PbP,9.67938201120288,0.8937751054763794,4403.0,1589.0
Dy2BaCoO5,9.6732943931928,0.8551725745201111,4404.0,3954.0
Pr2Te4O11,9.672465912182972,0.8072067499160767,4405.0,7279.0
BaCu2V2O8,9.66880634931606,0.7727487087249756,4406.0,8526.0
KSrVO4,9.66737175527572,0.8548616766929626,4407.0,3986.0
CoFe2O4,9.666081922232244,0.9999605417251587,4408.0,1.0
Tl(Hg),9.659029304757528,0.9118661880493164,4409.0,689.0
IrRu,9.656842121405337,0.8327065110206604,4410.0,5689.0
Cr2WO6,9.656162362652086,0.8799890279769897,4411.0,2271.0
Lu2V2O7,9.65483544324782,0.8475746512413025,4412.0,4567.0
Ti2CrO5,9.654057664915156,0.878598153591156,4413.0,2353.0
SmCa4O(BO3)3,9.651158131312677,0.913443386554718,4414.0,619.0
NaCrSi2O6,9.649657961036336,0.7609743475914001,4415.0,8778.0
Ba2Ca(B3O6)2,9.64836738567227,0.8936073184013367,4416.0,1599.0
Na5Al3F14,9.64667075805414,0.863760769367218,4417.0,3277.0
In3S4,9.64012756154525,0.8207037448883057,4418.0,6516.0
K2YF5,9.634374244335284,0.835999071598053,4419.0,5452.0
Na2MnO3,9.632874359699018,0.8569256663322449,4420.0,3793.0
Ag2O,9.629534802702995,0.999758243560791,4421.0,138.0
Na3SbTe3,9.626183444598976,0.828989565372467,4422.0,5951.0
Na5B2P3O13,9.617352675051912,0.8241644501686096,4423.0,6287.0
PuGa2,9.617161478211942,0.8248570561408997,4424.0,6236.0
Ar,9.6145826483114,0.9990730881690979,4425.0,216.0
SiF4,9.614059058673789,0.8811392188072205,4426.0,2200.0
Ag3CuS2,9.6136326336711,0.8594766855239868,4427.0,3605.0
UIn3,9.613577282247556,0.7853137254714966,4428.0,8178.0
GeBr2,9.612506329886529,0.7970865368843079,4429.0,7735.0
Y2Te4O11,9.61206567244426,0.7987174987792969,4430.0,7673.0
SmMnO3,9.611591517787804,0.8285322785377502,4431.0,5979.0
RbBSe3,9.610910118472097,0.7659589052200317,4432.0,8682.0
Bi2ZnOB2O6,9.609717502524726,0.7190199494361877,4433.0,9215.0
Fe3Ga,9.608884843125397,0.9118849039077759,4434.0,688.0
Bi5Nb3O15,9.60719561455998,0.8469833135604858,4435.0,4616.0
RbNO3,9.60295878390613,0.8029980659484863,4436.0,7473.0
CF3SO3Na,9.601345596583071,0.8739666938781738,4437.0,2607.0
Mn0.5Zn0.5Fe2O4,9.6,0.8823016285896301,4438.0,2134.0
NaY(PO3)4,9.597528275636806,0.9190179705619812,4439.0,412.0
Na2CdCl4,9.591762004598756,0.7644253969192505,4440.0,8715.0
KCa(PO3)3,9.59016699894424,0.9073222279548645,4441.0,918.0
ScAlMgO4,9.59,0.8540100455284119,4442.0,4053.0
RbVBr3,9.587763831579764,0.6930994391441345,4443.0,9336.0
YbCuGe,9.585457963551672,0.8881333470344543,4444.0,1866.0
CoGeTe,9.584717640230508,0.8585177063941956,4445.0,3679.0
Bi3Ti1.5W0.5O9,9.58,0.8776695728302002,4446.0,2400.0
NaSbF6,9.578229724913736,0.7982164621353149,4447.0,7693.0
BaFe2O4,9.577915468099643,0.8795716762542725,4448.0,2297.0
SrSi2,9.571437390852925,0.8885865211486816,4449.0,1847.0
NaBaScSi2O7,9.570315577786673,0.7683619856834412,4450.0,8621.0
NaSbSn,9.57,0.8095763325691223,4451.0,7166.0
K2NaScF6,9.567538830450562,0.8076016902923584,4452.0,7261.0
Zr2FeH5,9.56534750265702,0.7617446184158325,4453.0,8758.0
CsFeF4,9.56502008800264,0.8380148410797119,4454.0,5285.0
KLaF4,9.56,0.8751241564750671,4455.0,2534.0
Ti2O,9.556666990739082,0.9183878898620605,4456.0,435.0
C2O2(NH)2,9.55665046298261,0.9097131490707397,4457.0,791.0
KHgI3,9.555583991417034,0.7853625416755676,4458.0,8177.0
NaB(OH)4,9.551221566364848,0.9148886799812317,4459.0,560.0
LiNaSO4,9.550428725393411,0.8194146156311035,4460.0,6600.0
BaSb2O6,9.549139650899631,0.8000278472900391,4461.0,7623.0
RbMnCl3,9.548490345735196,0.809302031993866,4462.0,7180.0
KHCO3,9.54835211691,0.7933967709541321,4463.0,7875.0
Li4V3O8,9.545824183075046,0.8022037744522095,4464.0,7520.0
Zn(H2PO2)2,9.543069236918184,0.8916918635368347,4465.0,1698.0
Mg0.50TiO(PO4),9.542878250181536,0.9211273193359375,4466.0,353.0
K2ZrO3,9.530039561919375,0.8128741979598999,4467.0,6984.0
KNd(PO3)4,9.525722152506514,0.9201542735099792,4468.0,383.0
BaTiF6,9.525367907334804,0.8335956931114197,4469.0,5624.0
SO3,9.523536307887865,0.9999460577964783,4470.0,12.0
Rb2Te,9.523312807912628,0.8570823669433594,4471.0,3774.0
La2TiO5,9.521101359066767,0.855170488357544,4472.0,3955.0
NaNd(PO3)4,9.510887421870766,0.9123139977455139,4473.0,666.0
K4BaSi3O9,9.50882566097994,0.825629711151123,4474.0,6185.0
Nd2(SO4)3,9.506532958450174,0.9011844992637634,4475.0,1242.0
Ta5Si3,9.505087330267116,0.8407315015792847,4476.0,5080.0
Bi4B2O9,9.501808922805331,0.8314313292503357,4477.0,5782.0
KBF4,9.50085299614862,0.8776438236236572,4478.0,2402.0
KNO3,9.5,0.999517560005188,4479.0,194.0
Cu2HgSnSe4,9.499448317805909,0.7721315622329712,4480.0,8537.0
PO2,9.49900958828288,0.8612250089645386,4481.0,3465.0
Ni3(BO3)2,9.498359344223054,0.9084596037864685,4482.0,855.0
BF3,9.497655064424732,0.9999428987503052,4483.0,18.0
TlTiOPO4,9.496991117983915,0.8336408734321594,4484.0,5621.0
Li3InB2O6,9.496801978586817,0.713853657245636,4485.0,9237.0
HPF4,9.492586986799516,0.8722218871116638,4486.0,2710.0
LiInI4,9.49252024880513,0.7581541538238525,4487.0,8836.0
Li4Zn(PO4)2,9.491848158067167,0.9078649878501892,4488.0,891.0
KCuFeS2,9.49,0.8402767777442932,4489.0,5117.0
Ni3Ga7,9.489121788476874,0.8502521514892578,4490.0,4349.0
RbMnBr3,9.483437091235457,0.7928419709205627,4491.0,7899.0
Rb2CO3,9.481078712342471,0.7462347745895386,4492.0,9002.0
LuBa3(BO3)3,9.477859771373844,0.8967929482460022,4493.0,1448.0
NaSn2(PO4)3,9.47652373182388,0.9027364253997803,4494.0,1148.0
Kr,9.46995248180497,0.9997332096099854,4495.0,143.0
YbCl2,9.469624302411871,0.8794704079627991,4496.0,2305.0
CsB3O5,9.469497170995492,0.7219988107681274,4497.0,9201.0
K2ZnBr4,9.469111518130196,0.8407310843467712,4498.0,5081.0
H3PO4,9.468911243153409,0.999926745891571,4499.0,50.0
Na3OCl,9.468481676372743,0.8814002275466919,4500.0,2186.0
NaPF6,9.4675135974405,0.8638150095939636,4501.0,3275.0
GdSe,9.466169262216662,0.8668291568756104,4502.0,3062.0
Ca4Si2O7F2,9.463497905564187,0.8016372323036194,4503.0,7546.0
LaTe2,9.46153117855006,0.8503887057304382,4504.0,4336.0
Re2O10,9.461091822857975,0.7938327193260193,4505.0,7858.0
Sr3LiBiO6,9.46,0.7787019610404968,4506.0,8363.0
MgF2,9.459914102871137,0.8505842089653015,4507.0,4323.0
Na6Mo10O33,9.456311062515704,0.8609955310821533,4508.0,3485.0
K2NaAl3F12,9.454037578234296,0.8264100551605225,4509.0,6133.0
CaCrO4,9.448066628488624,0.8296532034873962,4510.0,5903.0
Ag4I(PO4),9.445000599984525,0.9093577265739441,4511.0,807.0
FeV3O8,9.441848862012774,0.8136904239654541,4512.0,6946.0
Bi14MoO24,9.439622885618958,0.8569048643112183,4513.0,3795.0
gold,9.439366869387744,0.9995453357696533,4514.0,187.0
